,loan_amount_approved,mortgage_amount_due,property_current_value,loan_request_reason,applicant_job_type,years_at_present_job,major_derogatory_reports,delinquent_credit_lines,age_of_oldest_credit_line,recent_credit_inquiries,existing_credit_lines,debt_to_income_ratio
12,-1.4788240290366357,-0.6118960544978861,-0.8116993691138781,1.437207838181994,0.0532669447173933,-0.8206256908711708,-0.33486543581354605,-0.4187829581500128,-1.075484392869519,0.49433424358491945,0.39309795188272856,0.10104259678500208
13,-1.4788240290366357,-0.15476131370722568,-0.2445544819071123,1.437207864262139,-1.7152804574261693,-0.8896233311664037,-0.33486543581354605,-0.4187829581500128,-0.36383555401887163,-0.7122550865003583,0.29284746423385327,-0.09701257700368465
14,-1.4698950042680987,-0.003506247958309389,-0.30669535689427335,1.437207838181994,0.0532669447173933,-0.13064928791884164,-0.33486543581354605,0.5113121385570601,-0.6450766890012081,-0.7122550865003583,-0.5091564369571486,-0.06753909470964649
15,-1.4609659794995618,-1.096735931094041,-1.167267705343231,1.437207838181994,0.0532669447173933,0.09560502770565629,-0.33486543581354605,0.5113121385570601,1.4277170906965138,-0.7122550865003583,-1.3111603381481505,-0.07945484950307648
16,-1.4609659794995618,0.4634797277767034,0.021513489868901312,1.437207838181994,-1.7152804574261693,-0.26864456850930746,2.162450434183563,5.161787622092425,-0.6462420528203566,-0.10896042145771945,0.09234648893610282,0.33961255254826417
17,-1.4609659794995618,-1.1259854410238284,-0.5776022619160971,-0.7019363599843593,0.05326703986693922,1.3872987985762826,-0.2127143870339549,-0.2754779812739863,-0.227386696842253,-0.7616422073330397,0.45822719830127734,-3.928137629985453
18,-1.452036954731025,-1.0051966648177786,-1.0716407757503124,1.437207838181994,0.0532669447173933,-0.6136327699854721,-0.33486543581354605,-0.4187829581500128,-1.4421855412988123,-0.10896042145771945,-0.5091564369571486,-0.010703228711106561
19,-1.452036954731025,0.7305394532396338,0.34277306131661034,1.437207838181994,-0.831006756354388,-0.9586209714616366,-0.33486543581354605,-0.4187829581500128,-1.018080123402869,-0.7122550865003583,-0.8099078999037743,-0.30101251310174226
20,-1.452036954731025,-0.7844447634756876,-0.965738721194728,1.437207838181994,0.0532669447173933,-0.8206256908711708,-0.33486543581354605,0.5113121385570601,-0.6536226903027852,-0.10896042145771945,-0.7096574122548991,0.06964320798999454
21,-1.443107929962488,-0.49489801477873674,-0.48970460984941955,1.437207838181994,0.9375406457891746,-0.5446351296902392,0.9137924991850085,-0.4187829581500128,0.7632920886971506,-0.10896042145771945,-2.1131642393391523,-0.038429932379427746
22,-1.443107929962488,-1.009689389542994,-1.0602628690625224,1.437207838181994,-1.7152804574261693,0.4213318344430217,-0.33486543581354605,-0.4187829581500128,-1.2953497000860956,0.49433424358491945,0.09234648893610282,0.03563451254735039
23,-1.443107929962488,-1.2436854689812926,-1.1736860116799328,1.437207838181994,-1.7152804574261693,1.80128464034768,0.09127432197067183,1.4414072352641332,-0.6598379640826019,-0.7122550865003583,-1.1106593628504,-0.10806230346753361
24,-1.443107929962488,-0.6001026520941959,-1.4737184936249856,1.437207838181994,0.0532669447173933,-0.07102329678122099,-0.33486543581354605,-0.4187829581500128,-1.9087195235607282,1.0976289086275584,-1.7121622887436514,0.16240902872862978
25,-1.443107929962488,-0.8490978802244895,-0.9434905375021416,1.437207838181994,-1.7152804574261693,0.4213318344430217,-0.33486543581354605,-0.4187829581500128,-1.2569966441339453,-0.10896042145771945,-0.007903998712772413,0.5674901311445291
26,-1.443107929962488,0.6387895904918768,0.2769912561893565,1.437207838181994,-0.831006756354388,-0.6826304102807049,-0.33486543581354605,-0.4187829581500128,-0.9852257042926558,-0.7122550865003583,-0.8099078999037743,-0.5490917733797467
27,-1.434178905193951,-1.3138842928127823,-1.4208549887063302,1.437207838181994,0.34802484507465387,1.2493035179858167,-0.33486543581354605,-0.4187829581500128,-0.49280248326028636,-0.10896042145771945,-0.20840497401052288,-0.10881535506758548
28,-1.434178905193951,-1.0771738588529993,-1.1381577686943158,1.437207838181994,0.0532669447173933,0.14534127326209004,0.9137924991850085,1.4414072352641332,1.149195137920012,-0.7122550865003583,-1.2109098504992752,-0.03672205642275017
29,-1.434178905193951,-1.4957226461442843,-0.995216251752018,1.437207838181994,2.706088047932737,0.043149012871895404,-0.33486543581354605,-0.4187829581500128,0.3454825572750542,-0.7122550865003583,-0.9101583875526496,-0.14613732628846754
30,-1.434178905193951,0.0060407920827731994,-0.3985938339879623,1.437207838181994,0.9375406457891746,-0.13064928791884164,-0.33486543581354605,-0.4187829581500128,0.9017495535764469,-0.7122550865003583,-0.9101583875526496,-0.1369841840378058
31,-1.4073918308883404,-0.47629532646339195,-0.6699131473121867,1.437207838181994,2.706088047932737,2.3532657627095435,2.162450434183563,13.532643492456083,-0.3813160113060998,1.0976289086275584,2.3981077048602333,1.0282235793574324
32,-1.4073918308883404,-1.5712799801949109,-0.7092982089237676,1.437207838181994,0.0532669447173933,0.973312956804885,4.659766304180671,-0.4187829581500128,-0.7658860716251193,0.49433424358491945,-1.2109098504992752,-0.08980743195652219
33,-1.3984628061198034,0.17433077241479764,0.20355999687354218,-0.7019363599843593,0.9375406457891746,-0.4066398490997733,0.9137924991850085,-0.4187829581500128,-0.1517393389338368,0.49433424358491945,0.4933484395316038,0.05514698082844518
34,-1.3984628061198034,0.7674874341829411,0.1948952833189944,1.437207838181994,-0.831006756354388,-1.0966162520521026,-0.33486543581354605,-0.4187829581500128,-0.9585324072208808,-0.7122550865003583,-0.8099078999037743,-0.5010406325827211
35,-1.3984628061198034,0.777408867951125,0.33837943888794064,1.437207838181994,-0.831006756354388,-0.9586209714616366,-0.33486543581354605,-0.4187829581500128,-0.8951602972835144,-0.7122550865003583,-0.8099078999037743,-0.5186416721700123
36,-1.3984628061198034,-1.4835314504055488,-0.5842112532453865,1.437207838181994,0.0532669447173933,0.973312956804885,3.411108369182117,-0.4187829581500128,-0.6543452614363827,0.49433424358491945,-1.3111603381481505,0.3004697750942908
37,-1.3984628061198034,-0.2149919045546438,-0.5331156999812955,-0.7019363599843593,-1.7152804574261693,-0.9586209714616366,-0.33486543581354605,-0.4187829581500128,1.2171940301807977,1.0976289086275584,1.5961038036692314,1.9912665432083816
38,-1.3895337813512665,0.7820185907160595,0.35635653145464896,1.437207838181994,-0.831006756354388,-0.9586209714616366,-0.33486543581354605,-0.4187829581500128,-1.0776087901866065,-0.7122550865003583,-0.7096574122548991,-0.23969385817164873
39,-1.3895337813512665,-1.5010811563634212,-1.4191045415235932,1.437207838181994,0.0532669447173933,-0.8206256908711708,-0.33486543581354605,-0.4187829581500128,-1.4864693664264568,2.3042182387128363,-1.2109098504992752,0.40357603115450447
40,-1.3895337813512665,-0.6001026520941959,-1.6204059675383404,1.437207838181994,0.0532669447173933,-0.9586209714616366,-0.33486543581354605,0.5113121385570601,-1.1722095898588483,-0.7122550865003583,-1.8124127763925266,-0.023933705217878392
41,-1.3895337813512665,-0.6001026520941959,-1.1967977493160031,1.437207838181994,0.0532669447173933,-1.0966162520521026,-0.33486543581354605,0.5113121385570601,-1.8069444166923063,-0.10896042145771945,-1.9126632640414019,0.08417833782058329
42,-1.3895337813512665,1.139003009507128,1.612669978976772,1.437207838181994,0.0532669447173933,-0.13064928791884164,-0.33486543581354605,-0.4187829581500128,-0.563112474237345,-0.7122550865003583,0.593598927180479,-0.1369841840378058
43,-1.3895337813512665,-1.1968862530936328,-1.2536872827549532,-0.7019363599843593,0.0532669447173933,-0.9586209714616366,-0.33486543581354605,-0.4187829581500128,0.10153306450547103,-0.7122550865003583,-0.9101583875526496,-0.09337879454603769
44,-1.3895337813512665,-0.6001026520941959,-1.5206304781223354,1.437207838181994,0.0532669447173933,-0.8206256908711708,-0.33486543581354605,-0.4187829581500128,-1.9700953513731023,7.733870224096586,-1.9126632640414019,1.3111763342630087
45,-1.3895337813512665,-0.6001026520941959,-1.5276322668532831,1.437207838181994,0.0532669447173933,-1.0966162520521026,-0.33486543581354605,-0.4187829581500128,-0.8641650870011344,-0.7122550865003583,-0.20840497401052288,-0.08611122963074286
46,-1.3895337813512665,-0.5650968386102263,-0.3268254994957481,1.437207838181994,0.9375406457891746,0.14534127326209004,-0.33486543581354605,0.5113121385570601,0.9767212926860275,2.3042182387128363,0.4933484395316038,0.4221481660756008
47,-1.3895337813512665,-0.856609154374459,-0.9709900627429389,1.437207838181994,-1.7152804574261693,-0.061651647623608724,-0.33486543581354605,1.4414072352641332,-1.351675618007724,-0.7122550865003583,-1.1106593628504,-0.001727787839134144
48,-1.3895337813512665,-0.30770115122809777,-0.5228755839622844,1.437207838181994,-1.7152804574261693,0.14534127326209004,0.20135464778778958,1.4414072352641332,0.39132020078938495,-0.7122550865003583,0.39309795188272856,-0.022975530220412054
49,-1.3895337813512665,-0.5650968386102263,-0.787193108555561,1.437207838181994,-0.831006756354388,1.6632893597572143,-0.33486543581354605,-0.4187829581500128,0.2740069097394557,-0.7122550865003583,-0.10815448636164765,-0.2314625279366359
50,-1.3806047565827295,-0.7385113330819495,-1.142533886651158,1.437207838181994,0.0532669447173933,-1.0276186117568695,-0.33486543581354605,-0.4187829581500128,-0.2935252701858851,-0.10896042145771945,-0.7096574122548991,0.011099466034777027
51,-1.3806047565827295,-0.4190364956585132,-0.5421305029723906,-0.7019358251989782,0.053265176172201785,4.902577209636613e-16,-2.7725775786325945e-16,-1.2907662393189426e-15,-0.09816420542920767,-1.6074999066332622e-15,-0.30865501053276756,-9.244932226949687e-16
52,-1.3716757318141928,-0.07726181219726115,-0.46920687333957006,1.437207838181994,-1.7152804574261693,0.14534127326209004,-0.033439675368090144,0.5113121385570601,0.3271467469510656,-0.7122550865003583,0.39309795188272856,0.8084653926510941
53,-1.3716757318141928,-0.527587267076267,-0.7066725381496622,1.437207838181994,0.9375406457891746,2.629256323890475,-0.33486543581354605,3.301597428678279,-0.6563418726251561,-0.10896042145771945,0.39309795188272856,0.0962893530921052
54,-1.3716757318141928,-1.0284090758980577,-1.0596677170203919,1.437207838181994,0.0532669447173933,0.023699599285901575,-0.33486543581354605,-0.4187829581500128,1.3958431941133773,-0.7122550865003583,-1.4114108257970257,0.21488165703461032
55,-1.3716757318141928,-0.4012995830034172,-0.6392803216142904,1.437207838181994,0.0532669447173933,-1.0966162520521026,-0.33486543581354605,-0.4187829581500128,-0.6582841455793794,1.0976289086275584,-0.007903998712772413,0.2164222047387595
56,-1.3716757318141928,0.08690983713664924,-0.24690008113197978,1.437207838181994,0.9375406457891746,-0.26864456850930746,-0.33486543581354605,-0.4187829581500128,0.842291944408744,-0.7122550865003583,-0.9101583875526496,1.1720367641556533
57,-1.3716757318141928,-1.1229668915990743,-1.207344193591993,1.437207838181994,-1.7152804574261693,1.5252940791667484,0.1970566859326642,1.4414072352641332,-0.7056086243491899,-0.7122550865003583,-1.2109098504992752,-4.342776602417482
58,-1.3627467070456558,1.2961313768499456,0.5803787619013214,1.437207838181994,1.8218143468609558,0.007345992671624191,0.9137924991850085,-0.4187829581500128,-0.4586184779374411,-0.7122550865003583,1.4958533160203562,-0.16834467016377394
59,-1.3627467070456558,1.389191617642557,1.1018369776386534,-0.7019363599843593,0.0532669447173933,0.007345992671624191,-0.33486543581354605,5.161787622092425,0.16239398369110802,-0.7122550865003583,1.1951018530737305,0.2379139326131056
60,-1.3538176822771189,-0.7990929180485251,-0.864212784595986,1.437207838181994,-0.831006756354388,-0.9586209714616366,-0.33486543581354605,0.5113121385570601,0.05763671049483688,-0.7122550865003583,-1.511661313445901,-0.023933705217878392
61,-1.3448886575085819,-1.1220075076733773,-1.0976174119421285,1.437207838181994,0.0532669447173933,0.28333655385255585,-0.33486543581354605,-0.4187829581500128,-0.1863117988242192,-0.7122550865003583,-0.7096574122548991,-0.15878687878368938
62,-1.3448886575085819,-1.2109260178599308,-1.4157086739890836,1.437207838181994,0.0532669447173933,-0.5446351296902392,-0.33486543581354605,-0.4187829581500128,-0.9605018293879652,-0.7122550865003583,-1.2109098504992752,-0.11518148929192128
63,-1.3359596327400451,-0.22383695635741147,-0.6926689606877667,1.437207838181994,0.9375406457891746,0.14534127326209004,-0.010203480297895291,0.005638710737068825,-0.7979232252402411,-0.010624534651472764,0.042221194986471366,-0.00881251314204056
64,-1.3359596327400451,-0.6844348391237587,-0.855635593400575,1.437207838181994,-1.7152804574261693,-0.8206256908711708,-0.33486543581354605,-0.4187829581500128,-1.2390237821644672,0.49433424358491945,-1.7121622887436514,0.10104259678500208
65,-1.3359596327400451,0.29366877292833,0.18255463068069902,1.437207838181994,0.9375406457891746,-0.4066398490997733,-0.33486543581354605,-0.4187829581500128,0.16757034751286431,-0.10896042145771945,0.6938494148293542,-0.02160457608404928
66,-1.3359596327400451,-0.22985065559897574,-0.43563329637467574,1.437207838181994,-1.7152804574261693,0.007345992671624191,0.1897831964625313,1.4414072352641332,0.28151311692144326,-0.7122550865003583,0.39309795188272856,0.9907132821849863
67,-1.3359596327400451,0.691298310717831,0.2340702912686469,1.437207838181994,-0.831006756354388,-0.4066398490997733,-0.33486543581354605,-0.4187829581500128,-1.0474715467354967,-0.7122550865003583,-0.7096574122548991,-0.5866006070140914
68,-1.3359596327400451,-0.5298336294388747,-0.7066725381496622,-0.7019363599843593,-0.831006756354388,0.5593271150334875,0.9137924991850085,3.301597428678279,-0.9434098267032353,-0.7122550865003583,-0.40890594930827334,0.08036542748768392
69,-1.3359596327400451,-0.44021313101400633,-0.6543516718576553,1.437207838181994,-0.831006756354388,1.5252940791667484,-0.33486543581354605,-0.4187829581500128,0.3020436073980719,-0.7122550865003583,-0.10815448636164765,-1.747531341084292
70,-1.3270306079715082,-1.2470316129172603,-1.4043307673012937,1.437207838181994,0.0532669447173933,-0.5446351296902392,-0.33486543581354605,-0.4187829581500128,-0.5667954356288915,-0.10896042145771945,-1.2109098504992752,-0.9456019376838394
71,-1.3181015832029712,-1.2171269139650458,-0.06439845785982728,1.437207838181994,-1.7152804574261693,-1.013819083697823,0.9137924991850085,5.161787622092425,0.8656232751828422,-0.10896042145771945,0.39309795188272856,0.40295032430152883
72,-1.3181015832029712,-0.4672864774050175,-0.663629041926161,1.437207838181994,-0.831006756354388,1.5252940791667484,-0.33486543581354605,-0.4187829581500128,0.2959724667476988,-0.7122550865003583,-0.10815448636164765,-1.8000796615485732
73,-1.3181015832029712,-0.37413167098160816,-0.4933105310458576,0.14393437252013122,0.4029306816150233,0.09210427432230915,-0.05176923277614161,-0.12577397373869656,-0.6162576586125301,-0.2660981419177535,0.10643392796567579,-1.5155393101405497
74,-1.3181015832029712,-1.394776737474602,-0.9684519143279703,1.437207838181994,2.706088047932737,-0.0227354488965959,-0.33486543581354605,-0.4187829581500128,0.30641946498238903,-0.7122550865003583,-1.0104088752015248,1.0761669923494332
75,-1.3091725584344343,-0.9653237328814925,-0.9699397944332967,1.437207838181994,0.0532669447173933,0.28333655385255585,-0.33486543581354605,-0.4187829581500128,-0.37560679070485653,-0.7122550865003583,-0.7096574122548991,-1.2260515026107144
76,-1.3091725584344343,-1.3255840967846972,-1.3877365280089475,1.437207838181994,0.0532669447173933,-0.7516280505759378,-0.33486543581354605,0.5113121385570601,-0.32693236637365547,2.3042182387128363,-1.3111603381481505,0.46938733802501587
77,-1.3091725584344343,-0.4287941223374173,-0.6716635944949235,-0.7019363599843593,0.9375406457891746,-0.13064928791884164,-0.33486543581354605,3.301597428678279,-0.07793296364340448,-0.10896042145771945,0.9946008777759799,0.24164065139799826
78,-1.3091725584344343,0.7252277422363843,0.3040706741062968,1.437207838181994,-0.831006756354388,-0.9586209714616366,-0.33486543581354605,-0.4187829581500128,-1.0846826221732169,-0.7122550865003583,-0.8099078999037743,-0.5930570059418788
79,-1.3091725584344343,-1.168806723561037,-1.0917709183517872,-0.7019363599843593,-1.7152804574261693,-0.6826304102807049,-0.33486543581354605,0.5113121385570601,-1.0696575737737763,0.49433424358491945,-0.7096574122548991,0.16322012119786655
80,-1.3002435336658973,0.7959179578346944,0.19960398624055672,1.437207838181994,-0.831006756354388,-1.0966162520521026,-0.33486543581354605,-0.4187829581500128,-0.9745847752777135,-0.7122550865003583,-0.8099078999037743,-0.5869408894439787
81,-1.3002435336658973,-0.3885935958899176,-0.6930715635397963,1.437207838181994,-0.831006756354388,1.6632893597572143,-0.33486543581354605,-0.4187829581500128,0.31735859950438766,-0.7122550865003583,-0.20840497401052288,-1.5737490446672486
82,-1.3002435336658973,-0.6001026520941959,-0.3634273500867773,1.437207838181994,0.0532669447173933,-1.0276186117568695,-0.33486543581354605,1.4414072352641332,-0.6039005007634716,1.0976289086275584,-0.9101583875526496,0.35167860093743025
83,-1.3002435336658973,-1.043104029686783,-1.2150024000164672,1.437207838181994,-0.831006756354388,0.28333655385255585,-0.33486543581354605,-0.4187829581500128,-0.7057326653244907,-0.7122550865003583,-1.3111603381481505,0.9608010894320824
84,-1.3002435336658973,-1.2670850769251225,-0.8640027309340577,1.437207838181994,0.9375406457891746,1.80128464034768,3.411108369182117,0.5113121385570601,-1.084030394217711,-0.10896042145771945,-1.2109098504992752,-0.14071928903262546
85,-1.3002435336658973,-0.9731392019347317,-1.123278967641052,-0.7019363599843593,0.0532669447173933,-0.4066398490997733,-0.33486543581354605,-0.4187829581500128,-1.00478565451561,-0.10896042145771945,0.4933484395316038,-0.02160457608404928
86,-1.3002435336658973,-0.6891147607125246,-0.4314147186642797,1.437207838181994,0.0532669447173933,-1.1656138923473354,-0.33486543581354605,2.371502331971206,-0.4920255741252115,-0.7122550865003583,-0.6094069246060239,0.125857820811382
87,-1.3002435336658973,-0.30770115122809777,-0.5589347959266652,1.437207838181994,0.0532669447173933,-0.7516280505759378,-0.33486543581354605,0.5113121385570601,-0.11289387821786079,-0.7122550865003583,-0.3086554616593981,-0.03483505259082018
88,-1.3002435336658973,-1.5315006466904002,-1.4593648267265427,-0.7019363599843593,0.0532669447173933,0.043149012871895404,-0.33486543581354605,-0.4187829581500128,-1.936299800617795,-0.7122550865003583,-0.40890594930827334,-0.14613732628846754
89,-1.3002435336658973,-0.6118960544978861,-0.7530593884921909,1.437207838181994,-1.7152804574261693,-0.7516280505759378,-0.33486543581354605,-0.4187829581500128,-0.19058479953327598,1.0976289086275584,-0.5091564369571486,0.19825329245052195
90,-1.3002435336658973,-1.5010811563634212,-1.494023680944734,1.437207838181994,0.0532669447173933,1.2493035179858167,-0.33486543581354605,0.5113121385570601,-1.0785920297244664,0.49433424358491945,0.19259697658497807,0.06147421238374159
91,-1.3002435336658973,-0.12050428767745876,-0.3907168216656461,1.437207838181994,0.0532669447173933,-0.9862200275797298,2.162450434183563,-0.4187829581500128,1.1728908688705204,-0.10896042145771945,-1.511661313445901,-0.039266645861157946
92,-1.3002435336658973,-1.1892809171530834,-0.9734406887987705,1.437207838181994,-0.831006756354388,-1.2346115326425684,-0.33486543581354605,-0.4187829581500128,-1.1441882423420953,-0.7122550865003583,-2.1131642393391523,-0.07884366471544801
93,-1.3002435336658973,-0.21410271945277826,-0.4090965170843838,1.437207838181994,0.0532669447173933,-0.6826304102807049,-0.33486543581354605,-0.4187829581500128,-0.8016238953346503,-0.7122550865003583,-0.6094069246060239,-0.10791392437662645
94,-1.3002435336658973,-0.16168759765859933,-0.654334167385828,1.437207838181994,1.8218143468609558,-0.5446351296902392,2.162450434183563,-0.4187829581500128,-0.2103959844588011,-0.10896042145771945,0.19259697658497807,-0.06252285359010105
95,-1.3002435336658973,0.06669257587318023,-0.1465294396738441,1.437207838181994,0.9375406457891746,-0.8758238031073572,0.9137924991850085,2.371502331971206,0.09648315454480319,0.2950609308854554,-1.2109098504992752,0.254882188438708
96,-1.3002435336658973,-0.37789997505958733,-0.7416814818044009,-0.7019363599843593,0.0532669447173933,0.4213318344430217,2.162450434183563,-0.4187829581500128,-0.37587764677789454,-0.7122550865003583,0.09234648893610282,-0.21424028612033175
97,-1.3002435336658973,-0.08247992476873521,-0.36186945209414145,1.437207838181994,-1.7152804574261693,0.28333655385255585,-0.040115700693353934,0.5113121385570601,0.3961677710773981,-0.7122550865003583,0.39309795188272856,0.6800512295645734
98,-1.3002435336658973,-0.08463268869956755,-0.5164864517452946,1.437207838181994,-1.7152804574261693,0.14534127326209004,0.18675788867183155,1.4414072352641332,0.5761428829334588,-0.7122550865003583,0.39309795188272856,0.6849448386588352
99,-1.2913145088973605,-0.6001026520941959,-1.4395497646179607,1.437207838181994,0.0532669447173933,-1.2346115326425684,-0.33486543581354605,-0.4187829581500128,-0.9040828508257986,-0.7122550865003583,-0.20840497401052288,-0.007948648949473558
100,-1.2913145088973605,-0.2960013472561828,-0.6366546508401849,1.437207838181994,0.0532669447173933,-0.13064928791884164,0.9137924991850085,1.4414072352641332,-1.333418251515499,0.49433424358491945,-0.6094069246060239,0.1795020296541741
101,-1.2913145088973605,-0.3078883480916484,-0.6577125304485102,-0.7019363599843593,0.9375406457891746,-0.26864456850930746,-0.33486543581354605,3.301597428678279,-0.14973836707018828,-0.10896042145771945,0.9946008777759799,-1.5123873468547135
102,-1.2823854841288236,-0.34177098039431403,-0.7378655069460344,1.437207838181994,-0.831006756354388,1.3872987985762826,-0.33486543581354605,-0.4187829581500128,0.3804737610536069,-0.10896042145771945,-0.10815448636164765,-1.935308767831815
103,-1.2823854841288236,-0.8505720555249509,-0.8952832220895666,1.437207838181994,0.0532669447173933,-0.9586209714616366,0.9137924991850085,-0.4187829581500128,-0.9888590156500285,-0.10896042145771945,-1.6119118010947762,-0.016627237633543235
104,-1.2823854841288236,-0.08072495417294798,-0.42660098891175313,-0.7019363599843593,1.8218143468609558,-0.6826304102807049,-0.33486543581354605,-0.4187829581500128,-0.5770971329230553,-0.7122550865003583,0.9946008777759799,-0.10791392437662645
105,-1.2823854841288236,-0.635295662441716,-0.8102114890085517,-0.7019363599843593,0.34802484507465387,-0.4066398490997733,0.15816065208525065,0.5113121385570601,-1.1994014123134167,0.0699678108800912,-0.5091564369571486,0.0682365222812526
106,-1.2823854841288236,-0.11413959431673704,-0.3223968681234236,1.437207838181994,0.0532669447173933,-0.8206256908711708,-0.33486543581354605,-0.4187829581500128,-0.7933265524891566,-0.7122550865003583,-0.6094069246060239,1.2423734636700388
107,-1.2823854841288236,-0.4898436994628695,-0.7497160343731634,1.437207838181994,-0.831006756354388,1.3872987985762826,-0.33486543581354605,-0.4187829581500128,0.36729003652693054,-0.7122550865003583,-0.20840497401052288,-1.7817352516814267
108,-1.2734564593602866,0.001314071278119565,-0.39687839574888006,-0.7019363599843593,1.8218143468609558,-0.8206256908711708,-0.33486543581354605,-0.4187829581500128,-0.5642835418131699,-0.7122550865003583,0.9946008777759799,0.03634845164349576
109,-1.2734564593602866,-0.05463439131557766,-0.37667823526009586,1.437207838181994,0.0532669447173933,-0.4066398490997733,-0.33486543581354605,-0.4187829581500128,-0.8534354796496813,-0.7122550865003583,-0.7096574122548991,1.0284436672806923
110,-1.2734564593602866,0.02038475175234091,-0.37361495269030626,1.437207838181994,0.0532669447173933,-0.9586209714616366,2.162450434183563,-0.4187829581500128,0.9977401863235069,-0.7122550865003583,-1.6119118010947762,0.3291912177707292
111,-1.2645274345917497,-0.402024970849676,-0.6564522084769396,-0.7019363599843593,0.9375406457891746,-0.26864456850930746,-0.33486543581354605,2.371502331971206,-0.18603975629427705,-0.7122550865003583,0.8943503901271047,-1.3428652814551931
112,-1.2645274345917497,-0.8501868846168594,-0.7198008920201892,-0.7019363599843593,0.05326695778952124,4.902577209636613e-16,-2.7725775786325945e-16,-1.2907662393189426e-15,-0.5255256678196791,-1.6074999066332622e-15,0.08359447822330059,-9.244932226949687e-16
113,-1.2645274345917497,-0.4225698266243586,-0.6528637917523289,-0.7019363599843593,-0.831006756354388,0.6973223956239534,0.9137924991850085,2.371502331971206,-1.0312659262044195,-0.7122550865003583,-0.40890594930827334,0.6838722218216325
114,-1.255598409823213,-0.11753253746859237,-0.3900691562080334,1.437207838181994,0.0532669447173933,-0.6826304102807049,0.9137924991850085,-0.4187829581500128,-1.1304616146862292,-0.7122550865003583,-0.6094069246060239,0.8851828484158711
115,-1.255598409823213,-0.46212543396571465,-0.4234151750391719,-0.7019363599843593,0.21833550823868447,0.0685924606520428,-0.03855306970053211,-0.09366513720147845,0.6984283734524975,-0.1981675166088204,0.20091710847360036,-1.1286802198003982
116,-1.255598409823213,-0.7522937021608653,-0.6191501790128157,1.437207838181994,0.0532669447173933,-1.0966162520521026,-0.33486543581354605,-0.4187829581500128,-0.09308269329233568,-0.10896042145771945,-0.20840497401052288,0.014733248492424909
117,-1.255598409823213,-0.0015874801069153393,-0.3872684407156543,1.437207838181994,0.0532669447173933,-0.6826304102807049,-0.33486543581354605,-0.4187829581500128,-0.6944833361256931,-0.7122550865003583,-0.7096574122548991,0.9783164269513996
